"trt_effect"
-0.0972696603585986
-0.0116782848170633
0.139972388004177
-0.259271245111885
-0.274909527576679
0.00946067283270787
-0.0966149280664223
-0.27902065953782
-0.209014379697178
-0.0588675132805018
-0.25263711563716
-0.207318642913042
0.119673111141171
0.0377144220686898
-0.14038355929497
-0.454973141011589
-0.347130872627098
0.187501401815613
-0.249510331119906
-0.0279511028366244
-0.00635395589167389
-0.258884203453812
-0.0195974211424712
-0.199066031072581
-0.00810130338604139
-0.0537567013337369
0.00767380134646081
-0.354042023346445
-0.380626447295707
-0.193358355017637
-0.310919630927258
0.187110836277675
-0.20384608033539
-0.104478152066194
-0.495192211790729
-0.091387109738354
-0.225963898237765
-0.138411563574496
-0.0517672235770666
-0.0223412332755037
-0.303337911614003
-0.114889143090494
-0.0746828652697927
-0.133393934613224
-0.0903321770879229
-0.114638552795306
-0.111311165780815
0.172283008016648
-0.346131893755287
-0.259984724443538
-0.056857046027488
-0.147934885726117
0.157613228131979
-0.0103309138637516
0.160019094892069
-0.163429008230893
-0.00373019923731163
-0.0798710967399403
-0.43211928072835
-0.033328052850684
0.0106146785278204
0.059315963083974
-0.245005219225961
-0.0823819144303128
-0.133437085715385
-0.0946183959584
-0.29880123777571
0.0424007227645582
-0.0487604432357706
-0.14891622029738
-0.123827522442943
0.120714880668152
-0.145887970158058
0.010108673324289
-0.135962585199475
0.0167642719619962
-0.0724693641740927
0.0540896011076806
-0.191250418810574
-0.0458017036352675
-0.136828002820721
-0.297055179387284
-0.0190991932484513
-4.19366483788534e-05
0.11115695402314
0.0233591908732216
-0.30857947221908
-0.297483381694543
-0.0788629027269323
-0.0715156217405398
-0.128363000267901
-0.179862423846457
-0.038737679555926
-0.300624442931383
-0.09791257636408
0.229076143551573
0.199722146026673
-0.0782668714738775
-0.121531247651288
-0.159066301945953
-0.068311157473971
-0.226619196173378
0.0444105183014556
0.022160952398618
-0.129517052470872
0.0661716891974379
0.0546081449387362
-0.0592159808439951
-0.333624570148069
0.0249791284658897
-0.128036085701723
-0.00341702579000048
-0.183287926633332
-0.146808203151672
0.0453393121543134
0.00877026089674657
-0.0685205888061287
-0.0193874140800703
0.200786762265714
0.0198781323397755
-0.059248309872181
-0.236749013189661
-0.258780513410269
0.0167078040817779
-0.281489190358916
0.0239302105425888
0.0909247957621271
-0.235412417253671
0.0522186088999234
0.0136116238983616
-0.122716797183875
-0.106518011021913
-0.209062930260941
-0.311329868973311
-0.00683754950548165
0.112323879493246
-0.301713258250992
-0.12543940184836
0.0336676438033573
-0.1923820509318
-0.166794402407822
-0.1987118058384
0.117183729244703
-0.0309444769471064
-0.179182444601427
0.0173005382513557
-0.280584078817352
-0.006933747109125
-0.432546398086855
-0.143020000353049
-0.406688983078234
-0.0115248680058724
0.182828963030126
