"trt_effect"
-0.280150892778694
-0.350931047028364
-0.372622799428741
-0.346680053653587
-0.34305863383207
-0.311524275624941
-0.370914112515899
-0.32974064996202
-0.382374959594566
-0.302911410485861
-0.240998355705392
-0.33391247414619
-0.306157295317196
-0.279448210906309
-0.343294676244727
-0.299392659584299
-0.330503473015333
-0.370662507743464
-0.313356576618544
-0.303161775090464
-0.287390467387725
-0.321016571400752
-0.312135517901149
-0.349882703259623
-0.305424647383109
-0.300738085306637
-0.296938729546745
-0.302830435633036
-0.353112092037167
-0.288293616971046
-0.29849743838136
-0.333557913396114
-0.396365905688363
-0.33510182039666
-0.278570239587679
-0.25683270863165
-0.286273329663741
-0.235547386117079
-0.311582197793353
-0.279320774205374
-0.341516654972519
-0.27826300059287
-0.328200718720028
-0.248950481959649
-0.318298796592011
-0.332303964295967
-0.329483995557467
-0.315744680673546
-0.349506602807375
-0.316382224210276
-0.245379694396276
-0.418792987881444
-0.381843755038197
-0.291180756175489
-0.313866613517825
-0.35001569702825
-0.386572036023842
-0.348832418874498
-0.303678742093877
-0.306598933097994
-0.301868208970634
-0.317931844665821
-0.203875234154404
-0.194479576338161
-0.298028120249522
-0.25063181661222
-0.361602314891788
-0.345819266045594
-0.253657754355871
-0.300728218135792
-0.313075718518676
-0.337869416321427
-0.310990124279963
-0.268463560034756
-0.394701937291984
-0.332787876180769
-0.257958131260327
-0.322127108544303
-0.281000747543435
-0.316935168539264
-0.33159536919189
-0.34296443387144
-0.259681476636965
-0.317829492695261
-0.276172534975418
-0.30749938022231
-0.387412810662573
-0.379877734297693
-0.373711723716032
-0.304905181415747
-0.264446876957129
-0.320346792634134
-0.331394934381208
-0.308348132337415
-0.29310057083134
-0.268967407564671
-0.261856128828813
-0.307116548649549
-0.34631682612455
-0.23977845967693
-0.358268348626323
-0.298111817467802
-0.282990143604129
-0.292434488221114
-0.378038891252222
-0.372772307597205
-0.292795711451432
-0.3374545238811
-0.254969100883531
-0.382141619833453
-0.315063947125689
-0.289541551852638
-0.253556803660491
-0.337852971765681
-0.361625938745578
-0.279935904572998
-0.315349687851933
-0.332010430928904
-0.253264901942512
-0.323911908742779
-0.351928039479694
-0.373978423149763
-0.353146179375989
-0.266955369549097
-0.258857121087784
-0.283373457901905
-0.309228100100578
-0.35479939215838
-0.448176161038834
-0.372338046425597
-0.334884310284674
-0.420838713788728
-0.360293570030175
-0.337170755442026
-0.427309399279036
-0.276112498654051
-0.286825393326891
-0.274254466132512
-0.335121313939052
-0.23388056951137
-0.284549488977296
-0.248633611537952
-0.417409663673114
-0.36715569976063
-0.285804025634455
-0.308011200848419
-0.338871987718794
-0.319060725319824
-0.378427513833604
-0.354238403051363
-0.349247139750436
-0.444172866710063
-0.344482463747095
-0.290077942666015
-0.361317480442382
-0.300906328995908
-0.367371694655676
-0.310779493020632
-0.292358505437209
-0.377783720389136
-0.335478168264238
-0.308901122247527
-0.373123397144048
-0.33411717937016
-0.368506789976758
-0.305920399705399
-0.243105337674255
-0.232697053882837
-0.289200938495585
-0.404564026786616
-0.334258646714995
-0.256063915375915
-0.357610161832744
-0.331906775880064
-0.342887446800136
-0.38335277818012
-0.272862961113694
-0.389836057927729
-0.309295985765751
-0.302036064783649
-0.326151135514291
-0.274147145857962
-0.286305447721306
-0.345632427145569
-0.399139589672946
-0.321387713170387
-0.247420976335249
-0.291880374783254
-0.328554857479885
-0.323981470064249
-0.342707279227645
-0.363768634219474
-0.299361960382132
-0.345414514721803
-0.314043079969911
-0.310450430549886
-0.31928705157812
-0.358068969720337
-0.269930309744404
-0.245805163852484
-0.416808969728897
-0.228784923153529
-0.282080462178006
-0.355527247925943
-0.2119532882012
-0.279835606428253
-0.35712991903997
-0.205304991660618
-0.315843151497821
-0.288678277432036
-0.256513140427071
-0.301502305445853
-0.336520379747035
-0.367431089620382
-0.312472714637992
-0.394784705144729
-0.260196585908774
-0.36959861351633
-0.323378307600182
-0.263923546827338
-0.348382467300485
-0.27570289066956
-0.270614978730942
-0.388980042405979
-0.339872423777162
-0.36194725944455
-0.354248855334742
-0.258031209094458
-0.295727634081304
-0.32760308600068
-0.359648612867071
-0.262301665868216
-0.362644193979899
-0.350279928739867
-0.299396090990531
-0.297891900100893
-0.367509898977775
-0.343889379028863
-0.275658396499485
-0.315200873893661
-0.383817586064265
-0.350335357513112
-0.292556141451391
-0.333256022117523
-0.3049889727478
-0.338276207444852
-0.299720216631008
-0.340768156327599
-0.253389576055945
-0.279278532454108
-0.260893349664636
-0.377242141340667
-0.368894139653903
-0.327395087016196
-0.347641727279517
-0.335119880204362
-0.3512850502601
-0.310396655112252
-0.392430582105503
-0.347233219717384
-0.338398148923314
-0.293171238094802
-0.313925553193804
-0.230056279463248
-0.338858919114923
-0.368919931886099
-0.341883767864786
-0.290584985891814
-0.329034949622367
-0.358324466741909
-0.284525167687865
-0.354791093448562
-0.277633197398301
-0.393373287546731
-0.363049645354563
-0.293460869168118
-0.27171079083139
-0.278178681783591
-0.303442824701607
-0.267677390516276
-0.377987570652616
-0.296208298402052
-0.359696910653517
-0.382788305118022
-0.382373760363499
-0.239318779602399
-0.358842282530676
-0.307258810382454
-0.39692071478095
-0.275382590382383
-0.24517176563845
-0.342580666636122
-0.390771230381519
-0.325034549590974
-0.333147201564232
-0.25129564950842
-0.241480081260759
-0.287884421365339
-0.401722504778527
-0.366596517442762
-0.361107464995994
-0.245892079364231
-0.379220588966677
-0.330160812307909
-0.323365852544271
-0.357973271896347
-0.323842170507113
-0.290484106389935
-0.254069250899759
-0.361544631640657
-0.260930518075231
-0.253303999625858
-0.316586968772314
-0.28748140953262
-0.290022853682507
-0.298236573388396
-0.369823445884645
-0.285152351402617
-0.326709004053283
-0.272379879152002
-0.334769881391831
-0.307169901612467
-0.321343857892401
-0.370741263777298
-0.315570335218899
-0.253459522021301
-0.257641527007055
-0.327016768930111
-0.322823598931507
-0.316543162193779
-0.379929700947482
-0.333897207083602
-0.284308483652168
-0.324773657565561
-0.269038807034141
-0.322779503088988
-0.266956583960551
-0.265117392401233
-0.213852901494444
-0.322728242636039
-0.258242147109357
-0.354110116336673
-0.343713444215945
-0.318548506211001
-0.370579755360591
-0.324006212119268
-0.306255282806155
-0.306883008364774
-0.307141963735827
-0.193212524455562
-0.315487292342251
-0.319590993438501
-0.384808660625057
-0.343076344752046
-0.344119475584521
-0.28650611325737
-0.287940641678839
-0.355260944046038
-0.33018425894076
-0.268279565063817
-0.305336144275829
-0.300648114776554
-0.275217414965381
-0.357232379228804
-0.340080170871702
-0.351372213578868
-0.362658147971906
-0.336366737219295
-0.279329404614368
-0.37473651849573
-0.224456449927765
-0.312253293091345
-0.304402317019815
-0.407415018262754
-0.38248205971087
-0.267142876254497
-0.237464911227395
-0.294042856879972
-0.34061653093962
-0.312413468020175
-0.25598657834016
-0.329174870426176
-0.293271142288359
-0.340407742643527
-0.294224554820683
-0.262841010155269
-0.281940591140313
-0.289501913520582
-0.326531234603621
-0.288279240590337
-0.257054835168112
-0.264818119371986
